Unnamed: 0,Player,Nation,Position,Age,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Goals Made,Penalty Attempts,Yellow Cards,Red Cards,xG,npxG,xAG,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Receives,Goals Per 90,Assists Per 90,Goals + Assists Per 90,Non-Penalty Goals Per 90,Non-Penalty Goals + Assists Per 90,xG Per 90,xAG Per 90,xG + xAG Per 90,npxG Per 90,npxG + xAG Per 90,name_clean,position,foot,height_in_cm,current_club_domestic_competition_id,market_value_in_eur,highest_market_value_in_eur,image_url,url
1243,Theo Hernández,FRA,DF,26,33,30,"2,696",30.0,4,3,7,4,0,1,4,1,2.7,1.9,4.7,6.6,93,132,148,0.13,0.1,0.23,0.13,0.23,0.09,0.16,0.25,0.06,0.22,theo hernandez,Defender,left,184.0,IT1,40000000.0,60000000.0,https://img.a.transfermarkt.technology/portrait/header/339808-1725532072.jpg?lm=1,https://www.transfermarkt.co.uk/theo-hernandez/profil/spieler/339808
1244,Youssouf Fofana,FRA,MT,25,35,29,"2,504",27.8,1,6,7,1,0,0,5,0,1.3,1.3,3.4,4.7,44,176,32,0.04,0.22,0.25,0.04,0.25,0.05,0.12,0.17,0.05,0.17,youssouf fofana,Midfield,right,185.0,IT1,30000000.0,30000000.0,https://img.a.transfermarkt.technology/portrait/header/569598-1725528517.jpg?lm=1,https://www.transfermarkt.co.uk/youssouf-fofana/profil/spieler/569598
1245,Rafael Leão,POR,AT,25,34,25,"2,323",25.8,8,8,16,8,0,0,5,0,7.6,7.6,8.4,15.9,123,93,262,0.31,0.31,0.62,0.31,0.62,0.29,0.32,0.62,0.29,0.62,rafael leao,Attack,right,188.0,IT1,75000000.0,90000000.0,https://img.a.transfermarkt.technology/portrait/header/357164-1730126553.jpg?lm=1,https://www.transfermarkt.co.uk/rafael-leao/profil/spieler/357164
1246,Matteo Gabbia,ITA,DF,24,26,24,"2,152",23.9,2,0,2,2,0,0,4,0,1.1,1.1,0.2,1.3,13,74,2,0.08,0.0,0.08,0.08,0.08,0.05,0.01,0.05,0.05,0.05,matteo gabbia,Defender,right,185.0,IT1,14000000.0,20000000.0,https://img.a.transfermarkt.technology/portrait/header/323167-1661351918.jpg?lm=1,https://www.transfermarkt.co.uk/matteo-gabbia/profil/spieler/323167
1247,Strahinja Pavlović,SRB,DF,23,24,21,"1,864",20.7,2,1,3,2,0,0,3,1,1.8,1.8,1.1,2.9,40,94,10,0.1,0.05,0.14,0.1,0.14,0.09,0.05,0.14,0.09,0.14,strahinja pavlović,Defender,left,194.0,IT1,18000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/574671-1692998611.png?lm=1,https://www.transfermarkt.co.uk/strahinja-pavlovic/profil/spieler/574671
1248,Malick Thiaw,GER,DF,22,22,19,"1,806",20.1,0,0,0,0,0,0,2,0,0.6,0.6,0.1,0.7,12,89,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,malick thiaw,Defender,right,194.0,IT1,20000000.0,30000000.0,https://img.a.transfermarkt.technology/portrait/header/521964-1682063635.jpg?lm=1,https://www.transfermarkt.co.uk/malick-thiaw/profil/spieler/521964
1249,Fikayo Tomori,ENG,DF,26,22,19,"1,593",17.7,0,1,1,0,0,0,4,1,0.1,0.1,0.7,0.8,8,63,3,0.0,0.06,0.06,0.0,0.06,0.0,0.04,0.05,0.0,0.05,fikayo tomori,Defender,right,185.0,IT1,20000000.0,50000000.0,https://img.a.transfermarkt.technology/portrait/header/303254-1684856117.jpg?lm=1,https://www.transfermarkt.co.uk/fikayo-tomori/profil/spieler/303254
1250,Yunus Musah,USA,"MT,AT",21,29,19,"1,571",17.5,0,2,2,0,0,0,5,0,1.9,1.9,1.8,3.8,51,84,74,0.0,0.11,0.11,0.0,0.11,0.11,0.1,0.22,0.11,0.22,yunus musah,Midfield,right,178.0,IT1,22000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/503991-1684913655.jpg?lm=1,https://www.transfermarkt.co.uk/yunus-musah/profil/spieler/503991
1251,Emerson,BRA,DF,25,17,16,"1,377",15.3,0,0,0,0,0,0,5,0,0.4,0.4,0.7,1.1,23,68,71,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.07,0.03,0.07,emerson,Defender,left,176.0,GB1,12000000.0,30000000.0,https://img.a.transfermarkt.technology/portrait/header/181778-1660636930.jpg?lm=1,https://www.transfermarkt.co.uk/emerson/profil/spieler/181778
1252,Tammy Abraham,ENG,AT,26,28,12,"1,183",13.1,3,4,7,2,1,2,1,0,7.1,5.4,2.2,7.6,8,26,69,0.23,0.3,0.53,0.15,0.46,0.54,0.16,0.7,0.41,0.58,tammy abraham,Attack,right,194.0,IT1,15000000.0,50000000.0,https://img.a.transfermarkt.technology/portrait/header/331726-1725531680.jpg?lm=1,https://www.transfermarkt.co.uk/tammy-abraham/profil/spieler/331726
1253,Ruben Loftus-Cheek,ENG,MT,28,19,10,"1,037",11.5,0,0,0,0,0,0,3,0,0.7,0.7,1.9,2.6,27,51,32,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.22,0.06,0.22,ruben loftus cheek,Midfield,right,191.0,IT1,16000000.0,30000000.0,https://img.a.transfermarkt.technology/portrait/header/202886-1692879593.jpg?lm=1,https://www.transfermarkt.co.uk/ruben-loftus-cheek/profil/spieler/202886
1254,João Félix,POR,MT,24,15,8,760,8.4,2,0,2,2,0,0,3,0,2.7,2.7,1.2,3.8,20,40,56,0.24,0.0,0.24,0.24,0.24,0.32,0.14,0.46,0.32,0.46,joao felix,Attack,right,181.0,IT1,25000000.0,100000000.0,https://img.a.transfermarkt.technology/portrait/header/462250-1668165358.jpg?lm=1,https://www.transfermarkt.co.uk/joao-felix/profil/spieler/462250
1255,Santiago Giménez,MEX,AT,23,14,7,669,7.4,5,2,7,5,0,1,3,1,4.8,4.0,0.9,4.9,13,6,38,0.67,0.27,0.94,0.67,0.94,0.64,0.13,0.77,0.54,0.66,santiago gimenez,Attack,left,183.0,IT1,37000000.0,50000000.0,https://img.a.transfermarkt.technology/portrait/header/552955-1739903736.jpg?lm=1,https://www.transfermarkt.co.uk/santiago-gimenez/profil/spieler/552955
1256,Kyle Walker,ENG,DF,34,11,7,659,7.3,0,0,0,0,0,0,1,0,0.0,0.0,0.9,1.0,11,32,19,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.13,0.01,0.13,kyle walker,Defender,right,183.0,IT1,6000000.0,50000000.0,https://img.a.transfermarkt.technology/portrait/header/95424-1668090663.jpg?lm=1,https://www.transfermarkt.co.uk/kyle-walker/profil/spieler/95424
1257,Noah Okafor,SUI,AT,24,11,5,414,4.6,1,0,1,1,0,0,0,0,1.5,1.5,0.3,1.9,21,12,48,0.22,0.0,0.22,0.22,0.22,0.33,0.07,0.41,0.33,0.41,noah okafor,Attack,right,185.0,IT1,15000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/346890-1692879855.jpg?lm=1,https://www.transfermarkt.co.uk/noah-okafor/profil/spieler/346890
1258,Davide Calabria,ITA,DF,27,7,4,316,3.5,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,8,24,31,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.14,0.08,0.14,davide calabria,Defender,right,176.0,IT1,7500000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/262523-1684856316.jpg?lm=1,https://www.transfermarkt.co.uk/davide-calabria/profil/spieler/262523
1259,Ismaël Bennacer,ALG,MT,26,6,4,300,3.3,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,8,23,12,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.02,0.07,ismaël bennacer,Midfield,left,175.0,FR1,15000000.0,40000000.0,https://img.a.transfermarkt.technology/portrait/header/351816-1663575089.jpg?lm=1,https://www.transfermarkt.co.uk/ismael-bennacer/profil/spieler/351816
1260,Warren Bondo,FRA,MT,20,4,3,162,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,7,0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.06,0.02,0.06,warren bondo,Midfield,right,177.0,IT1,10000000.0,10000000.0,https://img.a.transfermarkt.technology/portrait/header/659516-1739281834.jpg?lm=1,https://www.transfermarkt.co.uk/warren-bondo/profil/spieler/659516
1261,Marco Sportiello,ITA,GB,32,2,1,126,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,marco sportiello,Goalkeeper,right,192.0,IT1,1500000.0,10000000.0,https://img.a.transfermarkt.technology/portrait/header/199976-1661351013.jpg?lm=1,https://www.transfermarkt.co.uk/marco-sportiello/profil/spieler/199976
1262,Davide Bartesaghi,ITA,DF,18,4,1,118,1.3,0,0,0,0,0,0,0,1,0.0,0.0,0.1,0.1,2,2,17,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09,davide bartesaghi,Defender,left,193.0,IT1,1000000.0,1000000.0,https://img.a.transfermarkt.technology/portrait/header/887638-1695108454.jpg?lm=1,https://www.transfermarkt.co.uk/davide-bartesaghi/profil/spieler/887638
1264,Kevin Zeroli,ITA,MT,19,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kevin zeroli,Midfield,right,187.0,IT1,3500000.0,3500000.0,https://img.a.transfermarkt.technology/portrait/header/883349-1696430935.jpg?lm=1,https://www.transfermarkt.co.uk/kevin-zeroli/profil/spieler/883349
1265,Alessandro Florenzi,ITA,AT,33,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alessandro florenzi,Defender,right,173.0,IT1,1500000.0,30000000.0,https://img.a.transfermarkt.technology/portrait/header/130365-1663574873.jpg?lm=1,https://www.transfermarkt.co.uk/alessandro-florenzi/profil/spieler/130365
1267,Remo Freuler,SUI,MT,32,37,37,"3,204",35.6,1,2,3,1,0,0,6,0,1.3,1.3,1.5,2.7,39,208,56,0.03,0.06,0.08,0.03,0.08,0.04,0.04,0.08,0.04,0.08,remo freuler,Midfield,right,180.0,IT1,6500000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/148252-1688044464.jpg?lm=1,https://www.transfermarkt.co.uk/remo-freuler/profil/spieler/148252
1268,Sam Beukema,NED,DF,25,35,33,"3,012",33.5,0,1,1,0,0,0,1,0,1.5,1.5,0.9,2.4,27,153,9,0.0,0.03,0.03,0.0,0.03,0.04,0.03,0.07,0.04,0.07,sam beukema,Defender,right,188.0,IT1,25000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/433984-1696837343.jpg?lm=1,https://www.transfermarkt.co.uk/sam-beukema/profil/spieler/433984
1269,Jhon Lucumí,COL,DF,26,32,29,"2,614",29.0,0,1,1,0,0,0,8,1,0.6,0.6,0.4,1.0,34,108,7,0.0,0.03,0.03,0.0,0.03,0.02,0.01,0.03,0.02,0.03,jhon lucumi,Defender,left,187.0,IT1,18000000.0,18000000.0,https://img.a.transfermarkt.technology/portrait/header/413565-1663657119.jpg?lm=1,https://www.transfermarkt.co.uk/jhon-lucumi/profil/spieler/413565
1271,Santiago Castro,ARG,AT,19,36,27,"2,294",25.5,8,4,12,8,0,1,7,0,7.7,6.9,2.9,9.8,17,39,136,0.31,0.16,0.47,0.31,0.47,0.3,0.11,0.41,0.27,0.38,santiago castro,Attack,right,179.0,IT1,35000000.0,35000000.0,https://img.a.transfermarkt.technology/portrait/header/849520-1724827267.jpg?lm=1,https://www.transfermarkt.co.uk/santiago-castro/profil/spieler/849520
1272,Dan Ndoye,SUI,AT,23,30,26,"2,143",23.8,8,4,12,6,2,2,4,0,7.0,5.4,3.8,9.2,132,74,231,0.34,0.17,0.5,0.25,0.42,0.29,0.16,0.45,0.23,0.39,dan ndoye,Attack,right,184.0,IT1,25000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/365108-1718218474.jpg?lm=1,https://www.transfermarkt.co.uk/dan-ndoye/profil/spieler/365108
1273,Juan Miranda,ESP,DF,24,31,25,"2,277",25.3,0,6,6,0,0,0,4,1,0.7,0.7,6.1,6.8,34,163,88,0.0,0.24,0.24,0.0,0.24,0.03,0.24,0.27,0.03,0.27,juan miranda,Defender,left,185.0,IT1,11000000.0,11000000.0,https://img.a.transfermarkt.technology/portrait/header/341227-1689338510.jpg?lm=1,https://www.transfermarkt.co.uk/juan-miranda/profil/spieler/341227
1274,Jens Odgaard,DEN,"MT,AT",25,29,24,"1,952",21.7,6,1,7,6,0,0,1,0,3.6,3.6,1.8,5.4,35,50,99,0.28,0.05,0.32,0.28,0.32,0.17,0.08,0.25,0.17,0.25,jens odgaard,Midfield,left,188.0,IT1,12000000.0,12000000.0,https://img.a.transfermarkt.technology/portrait/header/345590-1706697621.jpg?lm=1,https://www.transfermarkt.co.uk/jens-odgaard/profil/spieler/345590
1275,Riccardo Orsolini,ITA,AT,27,30,23,"1,878",20.9,15,4,19,12,3,3,2,0,10.1,7.8,3.7,11.5,61,69,186,0.72,0.19,0.91,0.58,0.77,0.49,0.18,0.66,0.37,0.55,riccardo orsolini,Attack,left,183.0,IT1,20000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/368482-1724827463.jpg?lm=1,https://www.transfermarkt.co.uk/riccardo-orsolini/profil/spieler/368482
1277,Nikola Moro,CRO,MT,26,22,15,"1,208",13.4,0,2,2,0,0,0,1,0,0.5,0.5,0.8,1.3,17,93,21,0.0,0.15,0.15,0.0,0.15,0.04,0.06,0.1,0.04,0.1,nikola moro,Midfield,right,184.0,IT1,5000000.0,9000000.0,https://img.a.transfermarkt.technology/portrait/header/316934-1692964241.jpg?lm=1,https://www.transfermarkt.co.uk/nikola-moro/profil/spieler/316934
1278,Tommaso Pobega,ITA,MT,25,21,13,"1,178",13.1,2,2,4,2,0,0,6,2,2.1,2.0,1.4,3.4,12,42,23,0.15,0.15,0.31,0.15,0.31,0.16,0.11,0.27,0.15,0.26,tommaso pobega,Midfield,left,188.0,IT1,10000000.0,18000000.0,https://img.a.transfermarkt.technology/portrait/header/392538-1661767249.jpg?lm=1,https://www.transfermarkt.co.uk/tommaso-pobega/profil/spieler/392538
1279,Lorenzo De Silvestri,ITA,DF,36,18,13,"1,060",11.8,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.1,4,46,30,0.08,0.0,0.08,0.08,0.08,0.07,0.02,0.09,0.07,0.09,lorenzo de silvestri,Defender,right,187.0,IT1,400000.0,6000000.0,https://img.a.transfermarkt.technology/portrait/header/33571-1595929290.jpg?lm=1,https://www.transfermarkt.co.uk/lorenzo-de-silvestri/profil/spieler/33571
1280,Emil Holm,SWE,DF,24,21,12,"1,137",12.6,1,1,2,1,0,0,3,0,0.6,0.6,0.7,1.3,29,49,43,0.08,0.08,0.16,0.08,0.16,0.05,0.06,0.1,0.05,0.1,emil holm,Defender,right,191.0,IT1,8000000.0,12000000.0,https://img.a.transfermarkt.technology/portrait/header/496745-1688450376.jpg?lm=1,https://www.transfermarkt.co.uk/emil-holm/profil/spieler/496745
1282,Thijs Dallinga,NED,AT,23,31,11,"1,154",12.8,3,2,5,3,0,0,1,0,4.3,4.3,0.6,4.9,9,17,84,0.23,0.16,0.39,0.23,0.39,0.33,0.05,0.38,0.33,0.38,thijs dallinga,Attack,right,190.0,IT1,12000000.0,18000000.0,https://img.a.transfermarkt.technology/portrait/header/538964-1737495076.jpg?lm=1,https://www.transfermarkt.co.uk/thijs-dallinga/profil/spieler/538964
1283,Federico Ravaglia,ITA,GB,24,12,11,"1,056",11.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,federico ravaglia,Goalkeeper,right,196.0,IT1,1000000.0,1000000.0,https://img.a.transfermarkt.technology/portrait/header/390304-1701253429.jpg?lm=1,https://www.transfermarkt.co.uk/federico-ravaglia/profil/spieler/390304
1284,Lewis Ferguson,SCO,MT,24,16,10,983,10.9,1,1,2,0,1,1,0,0,1.0,0.2,1.1,1.3,20,53,26,0.09,0.09,0.18,0.0,0.09,0.09,0.1,0.19,0.02,0.12,lewis ferguson,Midfield,right,181.0,IT1,24000000.0,24000000.0,https://img.a.transfermarkt.technology/portrait/header/428563-1663656344.jpg?lm=1,https://www.transfermarkt.co.uk/lewis-ferguson/profil/spieler/428563
1285,Giovanni Fabbian,ITA,MT,21,30,9,"1,023",11.4,3,1,4,3,0,0,2,0,2.3,2.3,1.3,3.7,14,17,43,0.26,0.09,0.35,0.26,0.35,0.21,0.12,0.32,0.21,0.32,giovanni fabbian,Midfield,right,186.0,IT1,13000000.0,14000000.0,https://img.a.transfermarkt.technology/portrait/header/633668-1695027735.jpg?lm=1,https://www.transfermarkt.co.uk/giovanni-fabbian/profil/spieler/633668
1286,Nicolò Casale,ITA,DF,26,15,9,900,10.0,0,1,1,0,0,0,1,0,0.5,0.5,0.5,0.9,3,29,2,0.0,0.1,0.1,0.0,0.1,0.05,0.05,0.09,0.05,0.09,nicolo casale,Defender,right,191.0,IT1,7000000.0,22000000.0,https://img.a.transfermarkt.technology/portrait/header/389837-1695026993.jpg?lm=1,https://www.transfermarkt.co.uk/nicolo-casale/profil/spieler/389837
1287,Michel Aebischer,SUI,MT,27,14,9,724,8.0,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.8,8,33,17,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,michel aebischer,Midfield,right,183.0,IT1,10000000.0,11000000.0,https://img.a.transfermarkt.technology/portrait/header/237658-1669289063.jpg?lm=1,https://www.transfermarkt.co.uk/michel-aebischer/profil/spieler/237658
1288,Stefan Posch,AUT,DF,27,14,7,714,7.9,0,0,0,0,0,0,1,0,0.3,0.3,0.7,1.0,11,36,35,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,stefan posch,Defender,right,190.0,IT1,10000000.0,14000000.0,https://img.a.transfermarkt.technology/portrait/header/223974-1725531246.jpg?lm=1,https://www.transfermarkt.co.uk/stefan-posch/profil/spieler/223974
1289,Davide Calabria,ITA,DF,27,11,7,632,7.0,0,1,1,0,0,0,3,0,0.1,0.1,1.3,1.4,7,40,20,0.0,0.14,0.14,0.0,0.14,0.01,0.18,0.19,0.01,0.19,davide calabria,Defender,right,176.0,IT1,7500000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/262523-1684856316.jpg?lm=1,https://www.transfermarkt.co.uk/davide-calabria/profil/spieler/262523
1291,Nicolò Cambiaghi,ITA,AT,23,18,4,620,6.9,1,3,4,1,0,0,0,0,0.8,0.8,1.9,2.7,45,25,63,0.15,0.44,0.58,0.15,0.58,0.11,0.27,0.39,0.11,0.39,nicolo cambiaghi,Attack,right,173.0,IT1,7000000.0,8000000.0,https://img.a.transfermarkt.technology/portrait/header/459151-1695031545.jpg?lm=1,https://www.transfermarkt.co.uk/nicolo-cambiaghi/profil/spieler/459151
1292,Jesper Karlsson,SWE,AT,26,7,3,298,3.3,1,0,1,1,0,0,1,0,0.7,0.7,0.1,0.8,6,6,31,0.3,0.0,0.3,0.3,0.3,0.22,0.03,0.25,0.22,0.25,jesper karlsson,Attack,right,179.0,IT1,4500000.0,18000000.0,https://img.a.transfermarkt.technology/portrait/header/367992-1739281929.jpg?lm=1,https://www.transfermarkt.co.uk/jesper-karlsson/profil/spieler/367992
1293,Kacper Urbanski,POL,MT,19,7,1,247,2.7,1,0,1,1,0,0,2,0,0.3,0.3,0.5,0.8,5,15,19,0.36,0.0,0.36,0.36,0.36,0.12,0.17,0.29,0.12,0.29,kacper urbanski,Midfield,right,183.0,IT1,7000000.0,7000000.0,https://img.a.transfermarkt.technology/portrait/header/699442-1696837702.jpg?lm=1,https://www.transfermarkt.co.uk/kacper-urbanski/profil/spieler/699442
1294,Oussama El Azzouzi,MAR,MT,23,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,oussama el azzouzi,Midfield,right,189.0,IT1,2000000.0,2500000.0,https://img.a.transfermarkt.technology/portrait/header/531065-1707127581.jpg?lm=1,https://www.transfermarkt.co.uk/oussama-el-azzouzi/profil/spieler/531065
1297,Marc-Oliver Kempf,GER,DF,29,31,30,"2,615",29.1,0,0,0,0,0,0,6,1,1.6,1.6,1.2,2.7,17,85,4,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,marc oliver kempf,Defender,left,186.0,IT1,2500000.0,8000000.0,https://img.a.transfermarkt.technology/portrait/header/160938-1657098066.jpg?lm=1,https://www.transfermarkt.co.uk/marc-oliver-kempf/profil/spieler/160938
1298,Lucas Da Cunha,FRA,MT,23,36,30,"2,613",29.0,3,2,5,3,0,0,4,0,2.0,2.0,3.8,5.8,63,154,85,0.1,0.07,0.17,0.1,0.17,0.07,0.13,0.2,0.07,0.2,lucas da cunha,Midfield,left,174.0,IT1,7000000.0,7000000.0,https://img.a.transfermarkt.technology/portrait/header/495667-1714818116.jpg?lm=1,https://www.transfermarkt.co.uk/lucas-da-cunha/profil/spieler/495667
1299,Edoardo Goldaniga,ITA,DF,30,32,28,"2,532",28.1,1,0,1,1,0,0,12,1,2.5,2.5,0.3,2.8,20,81,8,0.04,0.0,0.04,0.04,0.04,0.09,0.01,0.1,0.09,0.1,edoardo goldaniga,Defender,right,193.0,IT1,2000000.0,3000000.0,https://img.a.transfermarkt.technology/portrait/header/242940-1725530007.jpg?lm=1,https://www.transfermarkt.co.uk/edoardo-goldaniga/profil/spieler/242940
1300,Patrick Cutrone,ITA,AT,26,33,23,"2,047",22.7,7,4,11,7,0,1,1,0,7.1,6.3,2.1,8.4,53,31,155,0.31,0.18,0.48,0.31,0.48,0.31,0.09,0.41,0.28,0.37,patrick cutrone,Attack,right,183.0,IT1,7000000.0,30000000.0,https://img.a.transfermarkt.technology/portrait/header/265078-1714818222.jpg?lm=1,https://www.transfermarkt.co.uk/patrick-cutrone/profil/spieler/265078
1301,Alberto Moreno,ESP,DF,32,24,21,"1,727",19.2,0,0,0,0,0,0,4,0,0.4,0.4,1.2,1.6,23,81,58,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,alberto moreno,Defender,left,171.0,IT1,1800000.0,15000000.0,https://img.a.transfermarkt.technology/portrait/header/207917-1687268193.jpg?lm=1,https://www.transfermarkt.co.uk/alberto-moreno/profil/spieler/207917
1302,Máximo Perrone,ARG,MT,21,26,20,"1,857",20.6,0,3,3,0,0,0,6,0,0.9,0.9,2.2,3.1,16,98,19,0.0,0.15,0.15,0.0,0.15,0.04,0.11,0.15,0.04,0.15,maximo perrone,Midfield,left,177.0,IT1,9000000.0,10000000.0,https://img.a.transfermarkt.technology/portrait/header/668547-1681246573.jpg?lm=1,https://www.transfermarkt.co.uk/maximo-perrone/profil/spieler/668547
1303,Alberto Dossena,ITA,DF,25,23,20,"1,825",20.3,0,2,2,0,0,0,1,1,0.8,0.8,0.7,1.5,4,36,1,0.0,0.1,0.1,0.0,0.1,0.04,0.03,0.07,0.04,0.07,alberto dossena,Defender,right,195.0,IT1,7000000.0,7000000.0,https://img.a.transfermarkt.technology/portrait/header/385394-1686510717.jpg?lm=1,https://www.transfermarkt.co.uk/alberto-dossena/profil/spieler/385394
1304,Jean Butez,FRA,GB,29,19,18,"1,666",18.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jean butez,Goalkeeper,right,189.0,IT1,3000000.0,8000000.0,https://img.a.transfermarkt.technology/portrait/header/290537-1704961364.jpg?lm=1,https://www.transfermarkt.co.uk/jean-butez/profil/spieler/290537
1305,Maxence Caqueret,FRA,MT,24,18,15,"1,087",12.1,2,3,5,2,0,0,4,0,0.8,0.8,1.5,2.4,15,76,46,0.17,0.25,0.41,0.17,0.41,0.07,0.13,0.2,0.07,0.2,maxence caqueret,Midfield,right,174.0,IT1,15000000.0,25000000.0,https://img.a.transfermarkt.technology/portrait/header/395237-1739281407.jpg?lm=1,https://www.transfermarkt.co.uk/maxence-caqueret/profil/spieler/395237
1306,Pepe Reina,ESP,GB,41,12,12,"1,034",11.5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pepe reina,Goalkeeper,right,188.0,IT1,600000.0,22000000.0,https://img.a.transfermarkt.technology/portrait/header/7825-1724826388.jpg?lm=1,https://www.transfermarkt.co.uk/pepe-reina/profil/spieler/7825
1307,Álex Valle,ESP,DF,20,15,12,"1,030",11.4,0,0,0,0,0,0,2,0,0.3,0.3,0.7,1.0,19,44,30,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.08,0.03,0.08,alex valle,Defender,left,178.0,IT1,4500000.0,4500000.0,https://img.a.transfermarkt.technology/portrait/header/709957-1667341728.jpg?lm=1,https://www.transfermarkt.co.uk/alex-valle/profil/spieler/709957
1308,Yannik Engelhardt,GER,"MT,DF",23,26,11,"1,164",12.9,1,1,2,1,0,0,4,0,0.6,0.6,1.5,2.0,18,54,18,0.08,0.08,0.15,0.08,0.15,0.04,0.11,0.16,0.04,0.16,yannik engelhardt,Midfield,right,184.0,IT1,7000000.0,7000000.0,https://img.a.transfermarkt.technology/portrait/header/405670-1658504058.jpg?lm=1,https://www.transfermarkt.co.uk/yannik-engelhardt/profil/spieler/405670
1309,Emil Audero,IDN,GB,27,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,emil audero,Goalkeeper,right,192.0,IT1,5000000.0,15000000.0,https://img.a.transfermarkt.technology/portrait/header/256339-1663679682.jpg?lm=1,https://www.transfermarkt.co.uk/emil-audero/profil/spieler/256339
1310,Mërgim Vojvoda,KVX,DF,29,11,8,717,8.0,1,2,3,1,0,0,2,0,0.2,0.2,2.0,2.3,16,43,40,0.13,0.25,0.38,0.13,0.38,0.03,0.25,0.28,0.03,0.28,mërgim vojvoda,Defender,right,187.0,IT1,3000000.0,5500000.0,https://img.a.transfermarkt.technology/portrait/header/336125-1661351703.jpg?lm=1,https://www.transfermarkt.co.uk/mergim-vojvoda/profil/spieler/336125
1311,Sergi Roberto,ESP,MT,32,13,8,696,7.7,0,1,1,0,0,0,4,0,0.7,0.7,0.7,1.4,10,36,19,0.0,0.13,0.13,0.0,0.13,0.09,0.09,0.18,0.09,0.18,sergi roberto,Midfield,right,178.0,IT1,2000000.0,60000000.0,https://img.a.transfermarkt.technology/portrait/header/85370-1662585931.jpg?lm=1,https://www.transfermarkt.co.uk/sergi-roberto/profil/spieler/85370
1313,Andrea Belotti,ITA,AT,30,18,7,593,6.6,2,0,2,2,0,0,1,0,2.5,2.5,0.4,2.8,9,9,33,0.3,0.0,0.3,0.3,0.3,0.37,0.05,0.43,0.37,0.43,andrea belotti,Attack,right,181.0,PO1,2000000.0,40000000.0,https://img.a.transfermarkt.technology/portrait/header/167727-1663581136.jpg?lm=1,https://www.transfermarkt.co.uk/andrea-belotti/profil/spieler/167727
