Age,Min,Gls,Ast,npxG,xAG,Sh,SoT,Cmp,Att,KP,PPA,CrsPA,PrgP,Touches,PrgC,Succ,Dis,Rec,Tkl,Int,Blocks,Clr,Recov,Won,CrdY,CrdR,Fls,Fld,Off,Crs,value,days_missed,games_missed,height,Club_Rank,Country_Rank,Pos_FW,Pos_MF,foot_left,foot_right
31.0,1049.0,3.0,0.0,0.6,0.1,10.0,4.0,312.0,377.0,2.0,0.0,0.0,14.0,513.0,1.0,0.0,2.0,286.0,12.0,16.0,7.0,65.0,26.0,26.0,5.0,0.0,9.0,0.0,4.0,1.0,5000000.0,0.0,0.0,188.0,135,4,False,False,False,True
24.0,1049.0,2.0,0.0,0.5,0.8,8.0,4.0,383.0,476.0,4.0,9.0,3.0,40.0,607.0,25.0,10.0,16.0,340.0,27.0,17.0,13.0,17.0,64.0,13.0,3.0,0.0,16.0,2.0,1.0,12.0,6000000.0,4.0,1.0,178.0,94,9,False,True,True,False
24.0,4170.0,26.0,10.0,23.8,8.0,164.0,80.0,1122.0,1410.0,68.0,34.0,0.0,132.0,1892.0,78.0,50.0,72.0,1364.0,28.0,6.0,42.0,12.0,128.0,20.0,4.0,0.0,58.0,2.0,2.0,138.0,30000000.0,46.0,9.0,181.0,51,2,True,False,False,True
26.0,1046.0,0.0,1.0,1.2,0.9,25.0,6.0,189.0,282.0,9.0,9.0,1.0,28.0,412.0,37.0,12.0,26.0,328.0,5.0,3.0,18.0,5.0,42.0,5.0,2.0,0.0,12.0,0.0,2.0,23.0,1800000.0,22.0,4.0,184.0,98,2,True,False,False,True
23.0,1046.0,0.0,0.0,0.4,0.4,6.0,3.0,375.0,443.0,3.0,3.0,2.0,28.0,548.0,13.0,10.0,11.0,378.0,17.0,17.0,5.0,10.0,57.0,7.0,5.0,0.0,17.0,2.0,0.0,9.0,5000000.0,0.0,0.0,178.0,406,2,False,True,False,True
22.0,1045.0,0.0,1.0,1.3,1.3,19.0,3.0,442.0,551.0,16.0,13.0,1.0,54.0,703.0,18.0,12.0,13.0,456.0,49.0,10.0,14.0,19.0,63.0,5.0,2.0,0.0,24.0,0.0,3.0,21.0,700000.0,26.0,4.0,180.0,498,2,False,True,False,True
28.0,1045.0,1.0,1.0,2.4,3.8,26.0,9.0,509.0,652.0,28.0,27.0,8.0,69.0,801.0,29.0,11.0,24.0,613.0,14.0,2.0,15.0,3.0,52.0,9.0,3.0,0.0,16.0,1.0,6.0,44.0,5000000.0,0.0,0.0,182.0,90,2,False,True,False,True
28.0,1045.0,0.0,2.0,1.0,3.2,18.0,6.0,318.0,485.0,28.0,14.0,4.0,64.0,630.0,23.0,15.0,18.0,382.0,23.0,15.0,8.0,21.0,63.0,11.0,3.0,0.0,14.0,3.0,5.0,66.0,3000000.0,308.0,38.0,178.0,80,3,False,True,False,True
28.0,1042.0,4.0,4.0,4.1,2.2,19.0,10.0,250.0,297.0,13.0,12.0,0.0,37.0,386.0,12.0,6.0,20.0,300.0,9.0,2.0,9.0,0.0,21.0,8.0,3.0,1.0,10.0,0.0,0.0,1.0,8000000.0,0.0,0.0,171.0,51,1,True,False,False,True
23.0,1042.0,9.0,1.0,6.9,1.1,27.0,13.0,139.0,195.0,11.0,5.0,1.0,18.0,287.0,12.0,11.0,15.0,209.0,2.0,1.0,11.0,4.0,20.0,19.0,2.0,0.0,11.0,3.0,0.0,3.0,7000000.0,168.0,21.0,181.0,31,7,True,False,False,True
30.0,2878.0,2.0,4.0,3.4000000000000004,6.0,30.0,12.0,1644.0,1900.0,48.0,14.0,4.0,140.0,2108.0,24.0,4.0,18.0,1416.0,48.0,26.0,10.0,46.0,142.0,26.0,8.0,2.0,34.0,0.0,12.0,136.0,8000000.0,0.0,0.0,177.0,55,4,False,True,False,True
22.0,1038.0,1.0,3.0,0.5,1.1,7.0,2.0,656.0,789.0,12.0,16.0,4.0,40.0,909.0,10.0,4.0,4.0,586.0,22.0,13.0,23.0,27.0,42.0,14.0,2.0,0.0,14.0,1.0,1.0,36.0,12000000.0,40.0,0.0,186.0,11,3,False,False,True,False
28.0,1037.0,0.0,0.0,0.7,1.9,9.0,2.0,435.0,485.0,16.0,7.0,2.0,51.0,593.0,27.0,11.0,7.0,464.0,19.0,3.0,4.0,20.0,48.0,18.0,3.0,0.0,23.0,3.0,0.0,7.0,10000000.0,185.0,41.0,191.0,6,4,False,True,False,True
25.0,1034.0,3.0,1.0,5.8,1.7,43.0,16.0,179.0,241.0,13.0,5.0,0.0,19.0,412.0,41.0,11.0,17.0,294.0,15.0,3.0,12.0,12.0,26.0,21.0,6.0,1.0,31.0,5.0,0.0,5.0,18000000.0,121.0,23.0,175.0,56,4,False,True,False,True
37.0,1033.0,0.0,0.0,0.2,0.1,2.0,1.0,438.0,505.0,2.0,0.0,0.0,22.0,641.0,4.0,3.0,3.0,393.0,17.0,14.0,1.0,57.0,42.0,19.0,2.0,0.0,16.0,0.0,2.0,0.0,400000.0,0.0,0.0,190.0,498,2,False,False,True,False
20.0,1030.0,0.0,0.0,0.3,0.7,9.0,1.0,562.0,661.0,11.0,9.0,4.0,44.0,799.0,19.0,9.0,8.0,460.0,26.0,8.0,20.0,42.0,51.0,6.0,2.0,0.0,14.0,0.0,2.0,16.0,6000000.0,49.0,9.0,178.0,90,3,False,False,True,False
20.0,1028.0,0.0,0.0,1.3,0.3,17.0,3.0,426.0,514.0,7.0,5.0,2.0,50.0,663.0,25.0,17.0,13.0,426.0,31.0,10.0,12.0,15.0,74.0,9.0,5.0,0.0,21.0,2.0,0.0,20.0,3000000.0,97.0,12.0,172.0,363,2,False,True,False,True
21.0,1025.0,0.0,1.0,0.5,0.9,8.0,3.0,540.0,638.0,7.0,10.0,2.0,63.0,781.0,6.0,15.0,13.0,500.0,47.0,21.0,9.0,19.0,90.0,13.0,5.0,1.0,28.0,0.0,4.0,7.0,12000000.0,57.0,11.0,190.0,55,2,False,True,False,True
35.0,1025.0,0.0,0.0,0.9,0.0,8.0,2.0,463.0,527.0,2.0,0.0,0.0,38.0,680.0,2.0,3.0,1.0,362.0,13.0,6.0,2.0,99.0,48.0,40.0,1.0,0.0,5.0,0.0,1.0,0.0,300000.0,0.0,0.0,188.0,235,3,False,False,False,True
22.0,1024.0,1.0,1.0,0.9,0.6,11.0,5.0,539.0,615.0,8.0,6.0,1.0,47.0,748.0,19.0,11.0,10.0,524.0,30.0,6.0,8.0,29.0,51.0,19.0,6.0,0.0,30.0,1.0,1.0,5.0,8500000.0,21.0,4.0,197.0,94,2,False,True,True,False
21.0,1023.0,3.0,1.0,2.3,1.3,21.0,5.0,151.0,210.0,9.0,5.0,1.0,17.0,328.0,14.0,2.0,18.0,236.0,10.0,2.0,9.0,4.0,31.0,19.0,2.0,0.0,21.0,1.0,2.0,9.0,12000000.0,18.0,3.0,190.0,160,9,False,True,False,True
25.0,1023.0,1.0,0.0,0.8,0.1,8.0,4.0,662.0,775.0,3.0,2.0,0.0,68.0,905.0,8.0,0.0,1.0,596.0,28.0,16.0,7.0,54.0,55.0,35.0,2.0,0.0,9.0,0.0,0.0,0.0,12000000.0,170.0,28.0,188.0,35,77,False,False,True,False
26.0,1018.0,1.0,0.0,1.0,0.8,8.0,4.0,257.0,347.0,8.0,8.0,5.0,22.0,490.0,19.0,12.0,8.0,237.0,24.0,12.0,8.0,33.0,38.0,15.0,3.0,0.0,8.0,0.0,2.0,23.0,800000.0,223.0,26.0,176.0,363,2,False,False,True,False
21.0,1017.0,1.0,1.0,1.2,0.4,14.0,7.0,323.0,406.0,7.0,6.0,1.0,36.0,508.0,14.0,7.0,9.0,352.0,12.0,5.0,5.0,26.0,41.0,64.0,1.0,0.0,16.0,1.0,0.0,2.0,15000000.0,0.0,0.0,192.0,98,9,False,True,False,True
30.0,1017.0,0.0,1.0,0.4,1.1,6.0,1.0,317.0,458.0,15.0,12.0,9.0,40.0,540.0,21.0,1.0,1.0,299.0,13.0,10.0,13.0,23.0,28.0,3.0,2.0,0.0,13.0,0.0,1.0,55.0,1800000.0,0.0,0.0,175.0,80,3,False,False,True,False
23.0,1015.0,0.0,2.0,0.6,1.2,6.0,2.0,729.0,802.0,2.0,1.0,0.0,51.0,895.0,8.0,4.0,5.0,651.0,10.0,10.0,5.0,39.0,63.0,19.0,4.0,0.0,10.0,1.0,1.0,0.0,50000000.0,210.0,48.0,193.0,14,7,False,False,True,False
25.0,1015.0,1.0,3.0,0.8,1.6,9.0,4.0,594.0,698.0,16.0,9.0,2.0,62.0,867.0,18.0,7.0,9.0,533.0,58.0,17.0,14.0,28.0,68.0,32.0,6.0,0.0,23.0,2.0,2.0,13.0,25000000.0,170.0,31.0,188.0,58,7,False,False,False,True
26.0,2632.0,0.0,2.0,1.6,1.2,20.0,2.0,1410.0,1708.0,10.0,6.0,2.0,90.0,2024.0,20.0,4.0,10.0,1298.0,40.0,6.0,36.0,146.0,148.0,84.0,6.0,0.0,38.0,0.0,0.0,30.0,16000000.0,110.0,19.0,189.0,19,4,False,False,True,False
27.0,1012.0,4.0,0.0,3.6,0.6,46.0,15.0,140.0,240.0,11.0,4.0,1.0,11.0,401.0,13.0,9.0,11.0,272.0,12.0,1.0,2.0,15.0,30.0,79.0,1.0,0.0,17.0,2.0,3.0,7.0,2500000.0,0.0,0.0,187.0,299,3,True,False,False,True
34.0,1011.0,1.0,2.0,4.0,2.3,30.0,7.0,628.0,762.0,26.0,25.0,8.0,77.0,900.0,45.0,19.0,10.0,667.0,39.0,8.0,9.0,5.0,63.0,3.0,1.0,0.0,16.0,4.0,5.0,60.0,2500000.0,15.0,4.0,172.0,75,2,False,True,False,True
24.0,1009.0,0.0,1.0,0.6,1.3,10.0,5.0,424.0,617.0,16.0,18.0,8.0,51.0,800.0,28.0,6.0,12.0,435.0,49.0,25.0,19.0,32.0,56.0,13.0,3.0,1.0,10.0,1.0,3.0,55.0,1800000.0,38.0,4.0,182.0,406,2,False,False,False,True
24.0,1009.0,2.0,4.0,4.9,2.2,30.0,6.0,258.0,357.0,22.0,13.0,0.0,41.0,490.0,11.0,14.0,16.0,356.0,11.0,6.0,11.0,8.0,34.0,10.0,0.0,0.0,16.0,3.0,0.0,24.0,4000000.0,121.0,5.0,183.0,327,9,False,True,False,True
24.0,3828.0,0.0,2.0,0.6,3.2,12.0,0.0,1282.0,1692.0,30.0,24.0,24.0,98.0,2066.0,56.0,24.0,30.0,1234.0,80.0,28.0,22.0,110.0,122.0,34.0,6.0,0.0,38.0,0.0,6.0,84.0,1800000.0,0.0,0.0,185.0,95,9,False,False,False,True
24.0,1008.0,8.0,1.0,7.1,1.1,50.0,17.0,172.0,245.0,10.0,8.0,2.0,23.0,400.0,26.0,15.0,29.0,319.0,5.0,0.0,7.0,5.0,28.0,32.0,2.0,0.0,14.0,0.0,2.0,6.0,40000000.0,165.0,37.0,190.0,303,44,True,False,False,True
22.0,1006.0,1.0,1.0,1.1,1.4,23.0,8.0,195.0,303.0,9.0,10.0,7.0,16.0,504.0,46.0,19.0,23.0,294.0,29.0,8.0,12.0,10.0,35.0,19.0,4.0,0.0,10.0,1.0,1.0,41.0,3000000.0,0.0,0.0,182.0,109,3,False,True,False,True
29.0,1005.0,0.0,1.0,0.0,0.5,0.0,0.0,630.0,671.0,3.0,1.0,0.0,36.0,739.0,12.0,3.0,9.0,535.0,17.0,9.0,8.0,8.0,36.0,4.0,1.0,1.0,5.0,0.0,2.0,1.0,14000000.0,195.0,29.0,180.0,3,2,False,False,True,False
23.0,1004.0,0.0,0.0,0.1,0.1,3.0,1.0,375.0,449.0,2.0,3.0,1.0,38.0,538.0,8.0,4.0,4.0,306.0,26.0,7.0,7.0,27.0,44.0,18.0,0.0,0.0,12.0,1.0,0.0,6.0,2700000.0,86.0,12.0,188.0,88,22,False,False,False,True
29.0,995.0,2.0,1.0,2.0,2.0,22.0,13.0,200.0,313.0,8.0,17.0,5.0,23.0,384.0,51.0,4.0,4.0,300.0,3.0,1.0,14.0,10.0,30.0,7.0,1.0,1.0,8.0,1.0,1.0,64.0,2500000.0,90.0,16.0,180.0,25,7,False,True,False,True
28.0,995.0,2.0,4.0,3.2,1.3,27.0,8.0,259.0,349.0,14.0,17.0,5.0,40.0,484.0,41.0,9.0,18.0,337.0,16.0,5.0,10.0,4.0,36.0,5.0,1.0,0.0,15.0,1.0,3.0,22.0,11000000.0,16.0,4.0,179.0,55,6,True,False,False,True
29.0,992.0,4.0,0.0,3.4,0.2,21.0,12.0,149.0,201.0,5.0,4.0,1.0,19.0,318.0,16.0,4.0,17.0,193.0,16.0,6.0,13.0,14.0,42.0,6.0,2.0,0.0,9.0,0.0,0.0,14.0,10000000.0,121.0,19.0,168.0,80,30,True,False,False,True
24.0,991.0,4.0,2.0,3.1,1.0,20.0,8.0,334.0,420.0,7.0,9.0,2.0,36.0,547.0,46.0,8.0,19.0,417.0,18.0,2.0,14.0,6.0,50.0,12.0,1.0,0.0,22.0,0.0,1.0,18.0,8000000.0,39.0,7.0,188.0,36,9,False,True,True,False
22.0,990.0,0.0,0.0,0.1,0.7,5.0,0.0,348.0,437.0,6.0,13.0,2.0,66.0,551.0,25.0,5.0,21.0,385.0,19.0,19.0,10.0,14.0,43.0,8.0,0.0,0.0,11.0,0.0,5.0,16.0,4000000.0,199.0,37.0,186.0,80,14,False,True,False,True
29.0,989.0,0.0,1.0,0.4,0.6,7.0,2.0,624.0,706.0,3.0,1.0,0.0,36.0,822.0,11.0,2.0,3.0,583.0,15.0,5.0,6.0,57.0,42.0,34.0,0.0,0.0,5.0,0.0,1.0,0.0,3500000.0,48.0,4.0,193.0,71,10,False,False,False,True
31.0,988.0,0.0,0.0,0.4,1.0,5.0,2.0,429.0,539.0,12.0,5.0,0.0,64.0,653.0,10.0,7.0,9.0,400.0,22.0,15.0,4.0,26.0,66.0,25.0,1.0,0.0,14.0,0.0,2.0,8.0,2500000.0,60.0,8.0,191.0,52,3,False,True,True,False
25.0,983.0,1.0,1.0,0.2,1.1,5.0,1.0,569.0,658.0,14.0,8.0,0.0,53.0,748.0,20.0,5.0,10.0,527.0,24.0,5.0,8.0,9.0,28.0,16.0,0.0,0.0,27.0,0.0,3.0,18.0,28000000.0,238.0,36.0,181.0,160,35,False,True,False,True
22.0,983.0,2.0,1.0,0.9,0.3,10.0,6.0,470.0,549.0,6.0,9.0,1.0,54.0,653.0,22.0,9.0,5.0,394.0,27.0,9.0,11.0,25.0,35.0,22.0,4.0,0.0,16.0,0.0,1.0,11.0,35000000.0,179.0,32.0,188.0,22,9,False,False,True,False
31.0,982.0,2.0,1.0,1.6,1.6,27.0,9.0,571.0,680.0,14.0,14.0,2.0,64.0,801.0,19.0,1.0,2.0,583.0,25.0,15.0,10.0,11.0,44.0,5.0,3.0,0.0,15.0,4.0,2.0,22.0,1500000.0,49.0,5.0,171.0,303,5,False,True,False,True
30.0,980.0,2.0,2.0,1.1,0.9,15.0,4.0,636.0,711.0,14.0,6.0,0.0,65.0,803.0,26.0,6.0,6.0,588.0,14.0,6.0,6.0,13.0,58.0,9.0,0.0,0.0,9.0,0.0,2.0,28.0,10000000.0,203.0,31.0,180.0,5,9,False,True,False,False
22.0,980.0,2.0,2.0,0.9,1.9,14.0,3.0,868.0,973.0,15.0,18.0,8.0,55.0,1061.0,7.0,1.0,2.0,859.0,14.0,9.0,3.0,13.0,49.0,4.0,4.0,0.0,8.0,1.0,3.0,43.0,13000000.0,15.0,4.0,179.0,55,9,False,True,False,True
27.0,2844.0,12.0,6.0,8.0,8.8,68.0,28.0,740.0,1014.0,56.0,50.0,20.0,68.0,1334.0,84.0,36.0,14.0,980.0,34.0,10.0,38.0,20.0,76.0,12.0,4.0,0.0,18.0,6.0,2.0,110.0,50000000.0,46.0,7.0,185.0,11,4,False,True,False,True
25.0,978.0,4.0,1.0,2.3,2.2,23.0,9.0,316.0,416.0,16.0,26.0,3.0,54.0,524.0,37.0,23.0,29.0,396.0,5.0,4.0,8.0,1.0,42.0,3.0,1.0,0.0,10.0,2.0,6.0,58.0,25000000.0,311.0,35.0,180.0,75,65,False,True,True,False
26.0,976.0,0.0,2.0,0.1,2.9,5.0,2.0,408.0,595.0,28.0,14.0,9.0,32.0,725.0,33.0,13.0,4.0,364.0,20.0,8.0,18.0,43.0,41.0,7.0,3.0,0.0,8.0,0.0,2.0,110.0,800000.0,34.0,3.0,183.0,80,2,True,False,True,False
20.0,2956.0,0.0,0.0,0.4,0.8,14.0,8.0,1686.0,1886.0,8.0,8.0,2.0,136.0,2256.0,6.0,2.0,4.0,1448.0,40.0,58.0,12.0,172.0,154.0,66.0,6.0,2.0,32.0,0.0,2.0,12.0,35000000.0,0.0,0.0,186.0,2,58,False,False,False,True
34.0,971.0,0.0,0.0,0.5,0.0,5.0,1.0,484.0,559.0,2.0,1.0,0.0,20.0,671.0,6.0,1.0,0.0,443.0,15.0,9.0,0.0,52.0,35.0,21.0,2.0,0.0,6.0,0.0,1.0,0.0,1500000.0,75.0,12.0,188.0,55,4,False,False,False,True
34.0,3258.0,0.0,0.0,0.2,2.6,14.0,4.0,2188.0,2496.0,26.0,18.0,8.0,192.0,2768.0,46.0,16.0,12.0,1906.0,68.0,24.0,22.0,56.0,166.0,30.0,8.0,0.0,26.0,0.0,0.0,50.0,4000000.0,60.0,11.0,183.0,2,4,False,False,False,True
20.0,969.0,1.0,0.0,0.3,0.2,5.0,2.0,300.0,418.0,7.0,8.0,0.0,39.0,570.0,8.0,11.0,6.0,293.0,29.0,15.0,8.0,26.0,61.0,17.0,4.0,0.0,21.0,2.0,3.0,4.0,9000000.0,199.0,48.0,185.0,1,3,False,False,False,True
21.0,969.0,0.0,2.0,0.2,1.9,3.0,0.0,428.0,528.0,16.0,13.0,7.0,28.0,666.0,16.0,6.0,10.0,387.0,24.0,10.0,12.0,36.0,42.0,11.0,2.0,0.0,8.0,0.0,1.0,16.0,6000000.0,92.0,15.0,184.0,71,10,False,False,True,False
26.0,966.0,2.0,1.0,1.1,1.9,20.0,8.0,363.0,445.0,21.0,20.0,5.0,38.0,612.0,75.0,47.0,22.0,443.0,19.0,5.0,17.0,8.0,63.0,4.0,0.0,0.0,6.0,3.0,1.0,22.0,4000000.0,81.0,11.0,176.0,24,44,True,False,False,True
22.0,965.0,0.0,1.0,0.8,1.7,12.0,3.0,190.0,250.0,9.0,4.0,3.0,22.0,403.0,20.0,12.0,22.0,256.0,16.0,6.0,12.0,2.0,49.0,14.0,2.0,0.0,21.0,2.0,1.0,12.0,12000000.0,201.0,24.0,192.0,135,10,True,False,False,True
23.0,964.0,8.0,1.0,5.8,0.7,39.0,19.0,92.0,142.0,7.0,3.0,0.0,27.0,311.0,6.0,6.0,24.0,237.0,10.0,5.0,4.0,14.0,14.0,67.0,1.0,0.0,11.0,2.0,1.0,1.0,20000000.0,130.0,19.0,186.0,416,5,True,False,False,True
23.0,3066.0,2.0,4.0,2.2,6.2,44.0,10.0,1778.0,2070.0,54.0,40.0,4.0,182.0,2366.0,68.0,24.0,28.0,1828.0,66.0,14.0,26.0,34.0,158.0,6.0,8.0,0.0,38.0,2.0,4.0,80.0,18000000.0,27.0,0.0,178.0,94,9,False,True,False,True
27.0,960.0,2.0,0.0,2.5,1.9,25.0,12.0,310.0,411.0,20.0,18.0,6.0,35.0,545.0,35.0,11.0,14.0,375.0,14.0,5.0,14.0,9.0,50.0,7.0,3.0,0.0,11.0,0.0,1.0,52.0,10000000.0,95.0,5.0,173.0,267,4,False,True,True,False
30.0,958.0,2.0,3.0,1.7,1.5,22.0,9.0,142.0,205.0,12.0,8.0,2.0,20.0,332.0,11.0,9.0,16.0,219.0,17.0,3.0,10.0,7.0,33.0,23.0,0.0,0.0,9.0,1.0,0.0,4.0,2000000.0,32.0,4.0,189.0,60,68,True,False,False,False
31.0,957.0,0.0,0.0,0.8,1.1,15.0,4.0,404.0,498.0,11.0,19.0,4.0,53.0,587.0,11.0,13.0,14.0,381.0,17.0,8.0,7.0,8.0,52.0,10.0,2.0,0.0,22.0,0.0,3.0,17.0,1400000.0,142.0,20.0,178.0,529,9,False,True,True,False
29.0,957.0,4.0,1.0,4.0,1.1,23.0,14.0,241.0,329.0,10.0,9.0,4.0,33.0,458.0,17.0,11.0,22.0,346.0,11.0,3.0,14.0,12.0,45.0,37.0,1.0,1.0,9.0,2.0,4.0,7.0,1500000.0,0.0,0.0,180.0,406,15,False,True,False,True
31.0,955.0,0.0,1.0,0.2,1.3,6.0,0.0,308.0,428.0,8.0,9.0,2.0,34.0,559.0,26.0,8.0,6.0,258.0,25.0,15.0,10.0,43.0,50.0,3.0,2.0,0.0,12.0,0.0,4.0,19.0,7000000.0,139.0,13.0,179.0,40,3,False,False,True,False
24.0,952.0,3.0,2.0,3.7,1.6,31.0,8.0,150.0,243.0,12.0,10.0,3.0,23.0,349.0,33.0,11.0,7.0,264.0,6.0,3.0,16.0,1.0,20.0,15.0,1.0,0.0,7.0,5.0,1.0,19.0,7000000.0,128.0,15.0,185.0,303,10,False,True,False,True
21.0,2496.0,2.0,4.0,2.6,2.0,32.0,6.0,998.0,1184.0,16.0,8.0,4.0,104.0,1464.0,34.0,18.0,42.0,922.0,86.0,20.0,8.0,40.0,154.0,22.0,2.0,2.0,50.0,0.0,2.0,42.0,6000000.0,0.0,0.0,184.0,80,2,False,True,False,False
28.0,951.0,0.0,1.0,0.1,1.2,2.0,0.0,384.0,483.0,10.0,10.0,6.0,34.0,608.0,12.0,3.0,6.0,345.0,27.0,11.0,6.0,46.0,42.0,17.0,3.0,2.0,30.0,0.0,3.0,28.0,1200000.0,0.0,0.0,184.0,102,2,False,False,False,True
23.0,951.0,1.0,4.0,2.0,2.6,23.0,5.0,635.0,748.0,22.0,20.0,2.0,97.0,831.0,38.0,8.0,9.0,652.0,14.0,7.0,6.0,6.0,56.0,1.0,3.0,0.0,10.0,1.0,9.0,47.0,25000000.0,8.0,2.0,171.0,45,1,False,True,False,True
22.0,950.0,1.0,0.0,0.4,0.1,5.0,1.0,583.0,658.0,1.0,1.0,0.0,21.0,791.0,0.0,3.0,4.0,497.0,27.0,11.0,7.0,63.0,39.0,20.0,2.0,1.0,17.0,0.0,0.0,1.0,10000000.0,56.0,11.0,188.0,86,40,False,False,True,False
23.0,947.0,3.0,1.0,1.1,0.8,16.0,5.0,315.0,359.0,10.0,4.0,1.0,26.0,436.0,23.0,14.0,17.0,335.0,10.0,4.0,7.0,5.0,48.0,3.0,0.0,0.0,8.0,0.0,1.0,7.0,7500000.0,42.0,6.0,186.0,28,4,False,True,False,True
19.0,947.0,0.0,0.0,1.1,0.1,3.0,0.0,387.0,482.0,3.0,3.0,1.0,38.0,620.0,9.0,0.0,0.0,337.0,19.0,26.0,7.0,60.0,40.0,24.0,1.0,0.0,5.0,1.0,0.0,3.0,7500000.0,0.0,0.0,191.0,31,3,False,False,True,False
21.0,943.0,0.0,2.0,0.6,3.0,11.0,2.0,169.0,261.0,15.0,15.0,10.0,18.0,417.0,44.0,30.0,17.0,253.0,16.0,9.0,14.0,19.0,59.0,5.0,1.0,0.0,7.0,2.0,0.0,37.0,2000000.0,55.0,5.0,189.0,379,2,True,False,False,True
25.0,943.0,3.0,1.0,4.9,1.0,29.0,10.0,130.0,190.0,9.0,2.0,0.0,9.0,312.0,19.0,6.0,17.0,230.0,7.0,2.0,4.0,6.0,32.0,26.0,0.0,0.0,15.0,5.0,2.0,2.0,1000000.0,0.0,0.0,187.0,393,2,True,False,False,True
22.0,942.0,0.0,0.0,0.6,0.2,7.0,1.0,405.0,452.0,3.0,2.0,1.0,42.0,561.0,18.0,13.0,11.0,392.0,15.0,5.0,2.0,14.0,45.0,10.0,4.0,0.0,13.0,0.0,0.0,19.0,10000000.0,12.0,2.0,181.0,25,3,False,True,False,True
28.0,941.0,0.0,0.0,0.2,0.2,6.0,1.0,668.0,723.0,5.0,4.0,1.0,70.0,806.0,24.0,8.0,9.0,625.0,25.0,8.0,7.0,12.0,49.0,0.0,2.0,0.0,16.0,0.0,2.0,7.0,5000000.0,21.0,6.0,172.0,200,5,False,True,False,True
30.0,941.0,0.0,0.0,0.1,0.1,1.0,1.0,515.0,612.0,2.0,2.0,0.0,34.0,717.0,14.0,4.0,4.0,459.0,18.0,16.0,7.0,35.0,52.0,10.0,4.0,0.0,19.0,0.0,0.0,8.0,5000000.0,0.0,0.0,180.0,10,96,False,False,True,False
23.0,940.0,1.0,1.0,1.8,0.9,13.0,4.0,97.0,180.0,8.0,3.0,1.0,13.0,307.0,23.0,6.0,12.0,202.0,15.0,3.0,14.0,9.0,21.0,32.0,2.0,1.0,21.0,1.0,1.0,18.0,800000.0,12.0,1.0,185.0,88,7,False,True,False,True
25.0,939.0,2.0,1.0,3.0,1.2,26.0,13.0,132.0,213.0,10.0,0.0,0.0,16.0,306.0,15.0,2.0,7.0,218.0,4.0,3.0,5.0,10.0,15.0,55.0,1.0,0.0,20.0,0.0,0.0,7.0,1800000.0,0.0,0.0,194.0,406,31,True,False,False,True
21.0,939.0,0.0,0.0,1.0,0.1,16.0,5.0,203.0,271.0,3.0,1.0,0.0,22.0,401.0,12.0,11.0,18.0,242.0,14.0,9.0,7.0,14.0,45.0,18.0,0.0,0.0,18.0,0.0,3.0,10.0,2400000.0,11.0,2.0,187.0,529,9,False,True,False,True
26.0,938.0,1.0,1.0,0.6,0.5,10.0,3.0,636.0,712.0,6.0,3.0,0.0,46.0,819.0,7.0,5.0,3.0,603.0,19.0,12.0,3.0,35.0,44.0,21.0,2.0,0.0,18.0,0.0,2.0,2.0,30000000.0,485.0,97.0,186.0,3,3,False,False,False,True
25.0,938.0,0.0,0.0,1.5,1.5,18.0,6.0,450.0,588.0,25.0,10.0,3.0,44.0,699.0,19.0,7.0,9.0,451.0,13.0,6.0,17.0,14.0,72.0,4.0,0.0,1.0,9.0,0.0,2.0,67.0,4000000.0,48.0,6.0,186.0,161,10,False,True,False,True
24.0,937.0,7.0,0.0,4.1,0.3,27.0,11.0,110.0,191.0,6.0,0.0,0.0,13.0,302.0,5.0,1.0,9.0,209.0,2.0,5.0,4.0,6.0,16.0,52.0,1.0,0.0,14.0,2.0,0.0,3.0,4000000.0,127.0,18.0,189.0,34,32,True,False,False,True
27.0,935.0,0.0,2.0,0.4,1.4,11.0,1.0,360.0,476.0,11.0,10.0,3.0,29.0,606.0,9.0,9.0,6.0,345.0,32.0,15.0,13.0,33.0,60.0,8.0,3.0,0.0,13.0,0.0,1.0,19.0,15000000.0,297.0,34.0,185.0,21,10,False,False,False,True
28.0,930.0,2.0,2.0,1.5,1.4,8.0,2.0,535.0,632.0,8.0,10.0,5.0,53.0,712.0,23.0,7.0,11.0,480.0,14.0,8.0,15.0,18.0,48.0,17.0,2.0,0.0,8.0,2.0,2.0,35.0,5000000.0,41.0,6.0,182.0,51,20,False,False,True,False
21.0,927.0,0.0,0.0,0.1,0.8,4.0,0.0,726.0,814.0,17.0,4.0,0.0,71.0,876.0,8.0,0.0,6.0,680.0,14.0,7.0,10.0,13.0,49.0,0.0,3.0,0.0,13.0,0.0,2.0,30.0,3000000.0,0.0,0.0,180.0,66,3,False,True,True,False
19.0,927.0,0.0,1.0,0.8,0.8,8.0,3.0,424.0,508.0,4.0,1.0,0.0,40.0,627.0,8.0,5.0,3.0,408.0,26.0,27.0,10.0,45.0,41.0,19.0,0.0,0.0,13.0,0.0,2.0,3.0,10000000.0,40.0,9.0,190.0,48,2,False,False,False,True
29.0,2818.0,0.0,2.0,2.0,2.6,40.0,8.0,1286.0,1558.0,26.0,16.0,0.0,146.0,1932.0,26.0,18.0,24.0,1300.0,62.0,60.0,36.0,52.0,166.0,74.0,4.0,0.0,42.0,4.0,4.0,14.0,7000000.0,0.0,0.0,183.0,100,2,False,True,False,True
